Date mutation,Nature mutation,Valeur fonciere,Voie,Commune,Code commune,Code type local,Type local,Surface reelle bati,Nombre pieces principales,Surface terrain
12/07/2021,Vente,"797500,00",DE LAFILAIRE,TOULOUSE,555,1.0,Maison,120.0,4.0,414.0
12/07/2021,Vente,"797500,00",DE LAFILAIRE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,414.0
28/06/2021,Vente,"1,00",DE LARDENNE,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,405.0,0.0,7111.0
28/06/2021,Vente,"1,00",DE LARDENNE,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,1518.0,0.0,7111.0
28/06/2021,Vente,"1,00",DE LARDENNE,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,415.0,0.0,7111.0
28/06/2021,Vente,"1,00",DE LARDENNE,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,931.0,0.0,7111.0
09/07/2021,Vente,"397875,00",ROBERT FOLUS,TOULOUSE,555,1.0,Maison,111.0,5.0,470.0
21/07/2021,Vente,"323300,00",DES FONTAINES,TOULOUSE,555,1.0,Maison,79.0,4.0,116.0
16/07/2021,Vente,"250500,00",DE SEVILLE,TOULOUSE,555,1.0,Maison,73.0,3.0,163.0
30/06/2021,Vente,"750000,00",PRADAL,TOULOUSE,555,1.0,Maison,153.0,6.0,541.0
30/06/2021,Vente,"750000,00",PRADAL,TOULOUSE,555,2.0,Appartement,30.0,1.0,541.0
30/06/2021,Vente,"750000,00",PRADAL,TOULOUSE,555,2.0,Appartement,20.0,1.0,541.0
30/06/2021,Vente,"750000,00",PRADAL,TOULOUSE,555,3.0,Dépendance,0.0,0.0,541.0
16/07/2021,Vente,"558950,00",COURREGE,TOULOUSE,555,2.0,Appartement,75.0,3.0,412.0
16/07/2021,Vente,"558950,00",COURREGE,TOULOUSE,555,2.0,Appartement,75.0,3.0,412.0
16/07/2021,Vente,"558950,00",COURREGE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,412.0
30/06/2021,Vente,"1080000,00",D'ARMAGNAC,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,30.0,0.0,321.0
30/06/2021,Vente,"1080000,00",D'ARMAGNAC,TOULOUSE,555,3.0,Dépendance,0.0,0.0,321.0
30/06/2021,Vente,"1080000,00",D'ARMAGNAC,TOULOUSE,555,1.0,Maison,120.0,4.0,321.0
05/07/2021,Vente,"399000,00",DU GENERAL BOURBAKI,TOULOUSE,555,1.0,Maison,93.0,4.0,151.0
02/07/2021,Vente,"429385,00",CAMILLE PUJOL,TOULOUSE,555,1.0,Maison,96.0,5.0,31.0
12/07/2021,Vente,"540000,00",DU POUSET,TOULOUSE,555,1.0,Maison,80.0,4.0,337.0
12/07/2021,Vente,"540000,00",DU POUSET,TOULOUSE,555,3.0,Dépendance,0.0,0.0,337.0
01/07/2021,Vente,"427100,00",FRANZ SCHUBERT,TOULOUSE,555,1.0,Maison,89.0,3.0,180.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,18.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,12.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,21.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,108.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,18.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,17.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,18.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,17.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,22.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,18.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,17.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,18.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,17.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,22.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,18.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,21.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,20.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,18.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,18.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,21.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,29.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,29.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,21.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,18.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,18.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,20.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,21.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,18.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,18.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,21.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,20.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,18.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,18.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,21.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,29.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,29.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,21.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,18.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,18.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,20.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,21.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,18.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,18.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,21.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,20.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,18.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,18.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,21.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,29.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,29.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,21.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,18.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,18.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,20.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,21.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,18.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,18.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,21.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,20.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,18.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,18.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,22.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,20.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,18.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,18.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,20.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,27.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,18.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,18.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,20.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,21.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,18.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,16.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,20.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,18.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,20.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,21.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,18.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,18.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,18.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,18.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,21.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,20.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,18.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,18.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,20.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,21.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,22.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,19.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,19.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,20.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,21.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,20.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,19.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,19.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,19.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,17.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,25.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,22.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,22.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,19.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,19.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,22.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,22.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,22.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,19.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,19.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,19.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,17.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,25.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,22.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,22.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,19.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,19.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,22.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,22.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,22.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,20.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,20.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,20.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,18.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,25.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,22.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,22.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,19.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,19.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,22.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,22.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,22.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,20.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,20.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,20.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,18.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,25.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,22.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,22.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,19.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,19.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,22.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,22.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,22.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,20.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,20.0,1.0,559.0
29/06/2021,Vente,"17940000,00",BAYARD,TOULOUSE,555,2.0,Appartement,20.0,1.0,559.0
